datetime,flowrate
4/2/1967,16300
4/3/1967,12100
4/4/1967,8300
4/5/1967,7870
4/6/1967,6960
4/7/1967,7490
4/8/1967,8750
4/9/1967,9650
4/10/1967,11700
4/11/1967,12300
4/12/1967,9700
4/13/1967,7870
4/14/1967,7820
4/15/1967,11300
4/16/1967,11800
4/17/1967,9860
4/18/1967,6910
4/19/1967,5960
4/20/1967,5020
4/21/1967,4290
4/22/1967,7090
4/23/1967,10600
4/24/1967,10200
4/25/1967,7720
4/26/1967,5840
4/27/1967,5090
4/28/1967,4180
4/29/1967,3560
4/30/1967,3070
5/1/1967,2820
5/2/1967,2850
5/3/1967,2430
5/4/1967,2400
5/5/1967,2280
5/6/1967,2210
5/7/1967,2940
5/8/1967,9150
5/9/1967,19400
5/10/1967,23400
5/11/1967,22700
5/12/1967,26500
5/13/1967,24100
5/14/1967,19800
5/15/1967,15700
5/16/1967,11800
5/17/1967,8500
5/18/1967,7000
5/19/1967,5200
5/20/1967,4400
5/21/1967,3600
5/22/1967,3000
5/23/1967,2400
5/24/1967,2100
5/25/1967,1900
5/26/1967,2300
5/27/1967,2600
5/28/1967,2100
5/29/1967,2200
5/30/1967,2700
5/31/1967,2400
6/1/1967,2060
6/2/1967,1830
6/3/1967,1430
6/4/1967,1310
6/5/1967,1190
6/6/1967,1140
6/7/1967,1190
6/8/1967,1250
6/9/1967,1210
6/10/1967,1210
6/11/1967,1340
6/12/1967,1270
6/13/1967,1340
6/14/1967,1030
6/15/1967,900
6/16/1967,795
6/17/1967,1010
6/18/1967,810
6/19/1967,954
6/20/1967,1010
6/21/1967,795
6/22/1967,750
6/23/1967,696
6/24/1967,723
6/25/1967,918
6/26/1967,885
6/27/1967,1360
6/28/1967,1270
6/29/1967,1100
6/30/1967,900
7/1/1967,1040
7/2/1967,1230
7/3/1967,1120
7/4/1967,1030
7/5/1967,840
7/6/1967,656
7/7/1967,723
7/8/1967,683
7/9/1967,603
7/10/1967,528
7/11/1967,515
7/12/1967,528
7/13/1967,398
7/14/1967,515
7/15/1967,553
7/16/1967,578
7/17/1967,467
7/18/1967,456
7/19/1967,410
7/20/1967,444
7/21/1967,410
7/22/1967,479
7/23/1967,553
7/24/1967,490
7/25/1967,1360
7/26/1967,1120
7/27/1967,590
7/28/1967,467
7/29/1967,387
7/30/1967,456
7/31/1967,972
8/1/1967,1530
8/2/1967,2530
8/3/1967,2430
8/4/1967,1610
8/5/1967,1010
8/6/1967,750
8/7/1967,603
8/8/1967,479
8/9/1967,490
8/10/1967,344
8/11/1967,234
8/12/1967,243
8/13/1967,270
8/14/1967,270
8/15/1967,243
8/16/1967,225
8/17/1967,198
8/18/1967,207
8/19/1967,234
8/20/1967,234
8/21/1967,225
8/22/1967,171
8/23/1967,183
8/24/1967,209
8/25/1967,216
8/26/1967,216
8/27/1967,272
8/28/1967,242
8/29/1967,216
8/30/1967,288
8/31/1967,288
9/1/1967,235
9/2/1967,222
9/3/1967,209
9/4/1967,242
9/5/1967,265
9/6/1967,228
9/7/1967,176
9/8/1967,170
9/9/1967,176
9/10/1967,154
9/11/1967,142
9/12/1967,170
9/13/1967,202
9/14/1967,190
9/15/1967,176
9/16/1967,164
9/17/1967,159
9/18/1967,176
9/19/1967,176
9/20/1967,196
9/21/1967,280
9/22/1967,265
9/23/1967,209
9/24/1967,228
9/25/1967,272
9/26/1967,352
9/27/1967,280
9/28/1967,272
9/29/1967,344
9/30/1967,344
10/1/1967,310
10/2/1967,395
10/3/1967,475
10/4/1967,1710
10/5/1967,755
10/6/1967,243
10/7/1967,177
10/8/1967,235
10/9/1967,378
10/10/1967,209
10/11/1967,235
10/12/1967,280
10/13/1967,288
10/14/1967,310
10/15/1967,250
10/16/1967,280
10/17/1967,415
10/18/1967,784
10/19/1967,1330
10/20/1967,1620
10/21/1967,3200
10/22/1967,1880
10/23/1967,917
10/24/1967,1190
10/25/1967,1100
10/26/1967,599
10/27/1967,813
10/28/1967,599
10/29/1967,755
10/30/1967,871
10/31/1967,727
11/1/1967,623
11/2/1967,1120
11/3/1967,2830
11/4/1967,3440
11/5/1967,4300
11/6/1967,5530
11/7/1967,5320
11/8/1967,3230
11/9/1967,2880
11/10/1967,2310
11/11/1967,1560
11/12/1967,1430
11/13/1967,1320
11/14/1967,1710
11/15/1967,1260
11/16/1967,1320
11/17/1967,1430
11/18/1967,2520
11/19/1967,3000
11/20/1967,3060
11/21/1967,3030
11/22/1967,3060
11/23/1967,2880
11/24/1967,2660
11/25/1967,2470
11/26/1967,2050
11/27/1967,1930
11/28/1967,1490
11/29/1967,1060
11/30/1967,1130
12/1/1967,1170
12/2/1967,1150
12/3/1967,6420
12/4/1967,14500
12/5/1967,18900
12/6/1967,20900
12/7/1967,19300
12/8/1967,16900
12/9/1967,13800
12/10/1967,13500
12/11/1967,27600
12/12/1967,32800
12/13/1967,31600
12/14/1967,26500
12/15/1967,20300
12/16/1967,14800
12/17/1967,12400
12/18/1967,11000
12/19/1967,11100
12/20/1967,9820
12/21/1967,11800
12/22/1967,40200
12/23/1967,48900
12/24/1967,42200
12/25/1967,32400
12/26/1967,24000
12/27/1967,17200
12/28/1967,12700
12/29/1967,10600
12/30/1967,8460
12/31/1967,6740
1/1/1968,5570
1/2/1968,4650
1/3/1968,3780
1/4/1968,3110
1/5/1968,2800
1/6/1968,2400
1/7/1968,2100
1/8/1968,1900
1/9/1968,1800
1/10/1968,1700
1/11/1968,1600
1/12/1968,1600
1/13/1968,1500
1/14/1968,1500
1/15/1968,1400
1/16/1968,1400
1/17/1968,1300
1/18/1968,1300
1/19/1968,1300
1/20/1968,1300
1/21/1968,2200
1/22/1968,1600
1/23/1968,1100
1/24/1968,1300
1/25/1968,2000
1/26/1968,3500
1/27/1968,3500
1/28/1968,3000
1/29/1968,11000
1/30/1968,42000
1/31/1968,52000
2/1/1968,51600
2/2/1968,56900
2/3/1968,56600
2/4/1968,48100
2/5/1968,37600
2/6/1968,28900
2/7/1968,24000
2/8/1968,18000
2/9/1968,14000
2/10/1968,10600
2/11/1968,8180
2/12/1968,5000
2/13/1968,4400
2/14/1968,3800
2/15/1968,3300
2/16/1968,3000
2/17/1968,2800
2/18/1968,2500
2/19/1968,2200
2/20/1968,1900
2/21/1968,1700
2/22/1968,1600
2/23/1968,1500
2/24/1968,1400
2/25/1968,1300
2/26/1968,1300
2/27/1968,1200
2/28/1968,1200
2/29/1968,1100
3/1/1968,1100
3/2/1968,1000
3/3/1968,1000
3/4/1968,950
3/5/1968,950
3/6/1968,900
3/7/1968,938
3/8/1968,1040
3/9/1968,1220
3/10/1968,1180
3/11/1968,1180
3/12/1968,1220
3/13/1968,1510
3/14/1968,1120
3/15/1968,1160
3/16/1968,1660
3/17/1968,4720
3/18/1968,11400
3/19/1968,14000
3/20/1968,12500
3/21/1968,10700
3/22/1968,9630
3/23/1968,9450
3/24/1968,8180
3/25/1968,8910
3/26/1968,18400
3/27/1968,24700
3/28/1968,23900
3/29/1968,18900
3/30/1968,13000
3/31/1968,10900
4/1/1968,8100
4/2/1968,5570
4/3/1968,4810
4/4/1968,14100
4/5/1968,29100
4/6/1968,25700
4/7/1968,17700
4/8/1968,12300
4/9/1968,6690
4/10/1968,6200
4/11/1968,5170
4/12/1968,4210
4/13/1968,3500
4/14/1968,3270
4/15/1968,3060
4/16/1968,2950
4/17/1968,2930
4/18/1968,2880
4/19/1968,2700
4/20/1968,2650
4/21/1968,2850
4/22/1968,2670
4/23/1968,2880
4/24/1968,2880
4/25/1968,2470
4/26/1968,2250
4/27/1968,2450
4/28/1968,2270
4/29/1968,2220
4/30/1968,2100
5/1/1968,1730
5/2/1968,1800
5/3/1968,1730
5/4/1968,1470
5/5/1968,1470
5/6/1968,1490
5/7/1968,1560
5/8/1968,1680
5/9/1968,1590
5/10/1968,1360
5/11/1968,1510
5/12/1968,2100
5/13/1968,2500
5/14/1968,2500
5/15/1968,2600
5/16/1968,7000
5/17/1968,20000
5/18/1968,15000
5/19/1968,10000
5/20/1968,7500
5/21/1968,5680
5/22/1968,4520
5/23/1968,3420
5/24/1968,2930
5/25/1968,2770
5/26/1968,3160
5/27/1968,22400
5/28/1968,43500
5/29/1968,45400
5/30/1968,39300
5/31/1968,28900
6/1/1968,21600
6/2/1968,17800
6/3/1968,13700
6/4/1968,10500
6/5/1968,8260
6/6/1968,6130
6/7/1968,4930
6/8/1968,4070
6/9/1968,3320
6/10/1968,2820
6/11/1968,2400
6/12/1968,2000
6/13/1968,1610
6/14/1968,1660
6/15/1968,1420
6/16/1968,1330
6/17/1968,1310
6/18/1968,1380
6/19/1968,1400
6/20/1968,1100
6/21/1968,1100
6/22/1968,1140
6/23/1968,1060
6/24/1968,1400
6/25/1968,2370
6/26/1968,9450
6/27/1968,21000
6/28/1968,21900
6/29/1968,17800
6/30/1968,12700
7/1/1968,9270
7/2/1968,6030
7/3/1968,5440
7/4/1968,4840
7/5/1968,4070
7/6/1968,3140
7/7/1968,2450
7/8/1968,1870
7/9/1968,1610
7/10/1968,1290
7/11/1968,1240
7/12/1968,1420
7/13/1968,1380
7/14/1968,1610
7/15/1968,1800
7/16/1968,1870
7/17/1968,2770
7/18/1968,4040
7/19/1968,3470
7/20/1968,2520
7/21/1968,2100
7/22/1968,2070
7/23/1968,1780
7/24/1968,1710
7/25/1968,1450
7/26/1968,2090
7/27/1968,2630
7/28/1968,2880
7/29/1968,2920
7/30/1968,2560
7/31/1968,2180
8/1/1968,1750
8/2/1968,1450
8/3/1968,1350
8/4/1968,1400
8/5/1968,1310
8/6/1968,1410
8/7/1968,1810
8/8/1968,2160
8/9/1968,2010
8/10/1968,2320
8/11/1968,4260
8/12/1968,5270
8/13/1968,4020
8/14/1968,2770
8/15/1968,2070
8/16/1968,2080
8/17/1968,2260
8/18/1968,3160
8/19/1968,4680
8/20/1968,4740
8/21/1968,3600
8/22/1968,2720
8/23/1968,2050
8/24/1968,1560
8/25/1968,1270
8/26/1968,813
8/27/1968,724
8/28/1968,626
8/29/1968,584
8/30/1968,504
8/31/1968,476
9/1/1968,439
9/2/1968,669
9/3/1968,473
9/4/1968,451
9/5/1968,537
9/6/1968,510
9/7/1968,306
9/8/1968,456
9/9/1968,441
9/10/1968,517
9/11/1968,483
9/12/1968,410
9/13/1968,446
9/14/1968,413
9/15/1968,406
9/16/1968,370
9/17/1968,335
9/18/1968,349
9/19/1968,488
9/20/1968,939
9/21/1968,1350
9/22/1968,1570
9/23/1968,1350
9/24/1968,1260
9/25/1968,1080
9/26/1968,764
9/27/1968,752
9/28/1968,752
9/29/1968,752
9/30/1968,752
10/1/1968,550
10/2/1968,500
10/3/1968,490
10/4/1968,470
10/5/1968,500
10/6/1968,600
10/7/1968,500
10/8/1968,400
10/9/1968,330
10/10/1968,420
10/11/1968,490
10/12/1968,470
10/13/1968,450
10/14/1968,430
10/15/1968,410
10/16/1968,380
10/17/1968,370
10/18/1968,360
10/19/1968,360
10/20/1968,350
10/21/1968,340
10/22/1968,330
10/23/1968,320
10/24/1968,300
10/25/1968,320
10/26/1968,350
10/27/1968,380
10/28/1968,360
10/29/1968,320
10/30/1968,300
10/31/1968,320
11/1/1968,340
11/2/1968,350
11/3/1968,350
11/4/1968,340
11/5/1968,330
11/6/1968,340
11/7/1968,350
11/8/1968,360
11/9/1968,400
11/10/1968,700
11/11/1968,600
11/12/1968,550
11/13/1968,500
11/14/1968,550
11/15/1968,500
11/16/1968,600
11/17/1968,800
11/18/1968,3600
11/19/1968,5200
11/20/1968,5500
11/21/1968,4800
11/22/1968,3900
11/23/1968,3100
11/24/1968,2600
11/25/1968,2200
11/26/1968,1900
11/27/1968,1700
11/28/1968,2000
11/29/1968,4000
11/30/1968,7500
12/1/1968,7000
12/2/1968,6400
12/3/1968,5800
12/4/1968,5300
12/5/1968,4900
12/6/1968,4000
12/7/1968,3500
12/8/1968,3000
12/9/1968,2400
12/10/1968,1900
12/11/1968,1700
12/12/1968,1800
12/13/1968,1700
12/14/1968,1500
12/15/1968,1400
12/16/1968,1300
12/17/1968,1300
12/18/1968,1400
12/19/1968,1500
12/20/1968,1500
12/21/1968,1500
12/22/1968,1600
12/23/1968,1800
12/24/1968,2100
12/25/1968,2000
12/26/1968,2300
12/27/1968,3200
12/28/1968,15700
12/29/1968,36000
12/30/1968,38500
12/31/1968,33500
1/1/1969,24400
1/2/1969,15300
1/3/1969,9220
1/4/1969,8000
1/5/1969,9400
1/6/1969,11000
1/7/1969,13000
1/8/1969,7000
1/9/1969,4000
1/10/1969,3000
1/11/1969,2300
1/12/1969,2200
1/13/1969,2100
1/14/1969,2100
1/15/1969,2000
1/16/1969,2000
1/17/1969,5000
1/18/1969,15000
1/19/1969,41000
1/20/1969,55000
1/21/1969,50000
1/22/1969,33400
1/23/1969,25200
1/24/1969,23000
1/25/1969,20000
1/26/1969,17000
1/27/1969,13000
1/28/1969,12000
1/29/1969,23000
1/30/1969,58100
1/31/1969,64500
2/1/1969,67500
2/2/1969,59900
2/3/1969,46900
2/4/1969,32000
2/5/1969,24100
2/6/1969,19900
2/7/1969,13700
2/8/1969,9760
2/9/1969,7220
2/10/1969,5540
2/11/1969,4490
2/12/1969,3790
2/13/1969,3540
2/14/1969,3620
2/15/1969,3240
2/16/1969,2590
2/17/1969,2510
2/18/1969,2100
2/19/1969,1930
2/20/1969,1900
2/21/1969,1680
2/22/1969,1660
2/23/1969,1680
2/24/1969,1710
2/25/1969,1660
2/26/1969,1780
2/27/1969,1980
2/28/1969,2050
3/1/1969,2180
3/2/1969,2000
3/3/1969,1880
3/4/1969,1760
3/5/1969,1640
3/6/1969,1660
3/7/1969,1590
3/8/1969,1430
3/9/1969,1570
3/10/1969,1610
3/11/1969,1550
3/12/1969,1430
3/13/1969,1430
3/14/1969,1520
3/15/1969,1230
3/16/1969,1090
3/17/1969,1320
3/18/1969,1090
3/19/1969,1030
3/20/1969,1450
3/21/1969,1360
3/22/1969,1320
3/23/1969,1830
3/24/1969,1980
3/25/1969,5140
3/26/1969,14300
3/27/1969,16400
3/28/1969,14100
3/29/1969,11300
3/30/1969,8910
3/31/1969,6800
4/1/1969,5710
4/2/1969,5080
4/3/1969,5320
4/4/1969,5410
4/5/1969,5850
4/6/1969,13000
4/7/1969,19200
4/8/1969,18900
4/9/1969,14400
4/10/1969,10300
4/11/1969,7660
4/12/1969,6200
4/13/1969,4990
4/14/1969,4150
4/15/1969,3650
4/16/1969,3260
4/17/1969,2890
4/18/1969,4040
4/19/1969,21300
4/20/1969,35800
4/21/1969,34400
4/22/1969,26400
4/23/1969,17800
4/24/1969,12000
4/25/1969,9580
4/26/1969,7860
4/27/1969,6270
4/28/1969,4990
4/29/1969,4240
4/30/1969,3870
5/1/1969,3370
5/2/1969,3130
5/3/1969,3080
5/4/1969,2810
5/5/1969,2640
5/6/1969,2570
5/7/1969,2230
5/8/1969,2640
5/9/1969,3180
5/10/1969,3540
5/11/1969,9400
5/12/1969,12500
5/13/1969,11700
5/14/1969,10000
5/15/1969,7600
5/16/1969,6000
5/17/1969,5000
5/18/1969,5600
5/19/1969,16000
5/20/1969,27000
5/21/1969,26000
5/22/1969,22600
5/23/1969,15800
5/24/1969,9940
5/25/1969,7620
5/26/1969,5470
5/27/1969,4350
5/28/1969,3480
5/29/1969,2750
5/30/1969,2200
5/31/1969,1980
6/1/1969,2100
6/2/1969,2490
6/3/1969,2780
6/4/1969,2280
6/5/1969,2180
6/6/1969,2360
6/7/1969,2230
6/8/1969,2030
6/9/1969,2050
6/10/1969,3370
6/11/1969,3820
6/12/1969,3180
6/13/1969,2810
6/14/1969,3930
6/15/1969,8950
6/16/1969,16400
6/17/1969,14700
6/18/1969,8260
6/19/1969,6480
6/20/1969,5780
6/21/1969,4380
6/22/1969,3050
6/23/1969,3050
6/24/1969,3480
6/25/1969,3700
6/26/1969,4210
6/27/1969,3560
6/28/1969,3080
6/29/1969,2640
6/30/1969,2670
7/1/1969,2150
7/2/1969,1850
7/3/1969,1500
7/4/1969,2100
7/5/1969,6760
7/6/1969,6940
7/7/1969,6100
7/8/1969,7860
7/9/1969,10900
7/10/1969,9130
7/11/1969,6450
7/12/1969,5050
7/13/1969,4440
7/14/1969,3370
7/15/1969,2490
7/16/1969,2000
7/17/1969,1680
7/18/1969,1450
7/19/1969,1900
7/20/1969,2620
7/21/1969,2620
7/22/1969,3560
7/23/1969,3760
7/24/1969,2940
7/25/1969,2310
7/26/1969,2130
7/27/1969,1950
7/28/1969,2490
7/29/1969,3480
7/30/1969,2700
7/31/1969,2080
8/1/1969,1710
8/2/1969,1450
8/3/1969,1190
8/4/1969,1030
8/5/1969,902
8/6/1969,734
8/7/1969,734
8/8/1969,670
8/9/1969,505
8/10/1969,586
8/11/1969,480
8/12/1969,430
8/13/1969,468
8/14/1969,418
8/15/1969,361
8/16/1969,468
8/17/1969,530
8/18/1969,468
8/19/1969,418
8/20/1969,372
8/21/1969,409
8/22/1969,407
8/23/1969,385
8/24/1969,377
8/25/1969,361
8/26/1969,303
8/27/1969,251
8/28/1969,221
8/29/1969,252
8/30/1969,225
8/31/1969,220
9/1/1969,242
9/2/1969,294
9/3/1969,224
9/4/1969,192
9/5/1969,260
9/6/1969,268
9/7/1969,308
9/8/1969,319
9/9/1969,479
9/10/1969,534
9/11/1969,411
9/12/1969,345
9/13/1969,266
9/14/1969,236
9/15/1969,224
9/16/1969,205
9/17/1969,370
9/18/1969,479
9/19/1969,1960
9/20/1969,2880
9/21/1969,2070
9/22/1969,1560
9/23/1969,1110
9/24/1969,1020
9/25/1969,843
9/26/1969,924
9/27/1969,1010
9/28/1969,950
9/29/1969,812
9/30/1969,1260
10/1/1969,884
10/2/1969,600
10/3/1969,586
10/4/1969,558
10/5/1969,642
10/6/1969,628
10/7/1969,600
10/8/1969,586
10/9/1969,361
10/10/1969,394
10/11/1969,530
10/12/1969,443
10/13/1969,1680
10/14/1969,4380
10/15/1969,6560
10/16/1969,4190
10/17/1969,3210
10/18/1969,2650
10/19/1969,2050
10/20/1969,1520
10/21/1969,1010
10/22/1969,920
10/23/1969,734
10/24/1969,686
10/25/1969,642
10/26/1969,600
10/27/1969,600
10/28/1969,493
10/29/1969,505
10/30/1969,530
10/31/1969,544
11/1/1969,586
11/2/1969,798
11/3/1969,734
11/4/1969,848
11/5/1969,702
11/6/1969,702
11/7/1969,766
11/8/1969,938
11/9/1969,956
11/10/1969,902
11/11/1969,2710
11/12/1969,1360
11/13/1969,614
11/14/1969,558
11/15/1969,572
11/16/1969,430
11/17/1969,493
11/18/1969,1030
11/19/1969,12500
11/20/1969,30800
11/21/1969,32500
11/22/1969,27900
11/23/1969,20300
11/24/1969,16600
11/25/1969,14700
11/26/1969,11900
11/27/1969,8200
11/28/1969,7080
11/29/1969,5680
11/30/1969,4740
12/1/1969,3720
12/2/1969,2900
12/3/1969,2200
12/4/1969,1980
12/5/1969,1930
12/6/1969,1850
12/7/1969,1930
12/8/1969,2460
12/9/1969,2630
12/10/1969,2990
12/11/1969,3940
12/12/1969,3780
12/13/1969,3330
12/14/1969,3210
12/15/1969,2850
12/16/1969,2710
12/17/1969,2200
12/18/1969,2100
12/19/1969,1710
12/20/1969,1780
12/21/1969,1550
12/22/1969,1360
12/23/1969,1320
12/24/1969,1110
12/25/1969,1150
12/26/1969,1360
12/27/1969,1340
12/28/1969,1170
12/29/1969,1010
12/30/1969,920
12/31/1969,900
1/1/1970,850
1/2/1970,850
1/3/1970,800
1/4/1970,750
1/5/1970,750
1/6/1970,700
1/7/1970,650
1/8/1970,650
1/9/1970,650
1/10/1970,650
1/11/1970,600
1/12/1970,600
1/13/1970,550
1/14/1970,550
1/15/1970,550
1/16/1970,550
1/17/1970,550
1/18/1970,600
1/19/1970,600
1/20/1970,600
1/21/1970,600
1/22/1970,550
1/23/1970,500
1/24/1970,500
1/25/1970,550
1/26/1970,550
1/27/1970,550
1/28/1970,750
1/29/1970,2500
1/30/1970,9000
1/31/1970,17000
2/1/1970,22000
2/2/1970,25000
2/3/1970,22800
2/4/1970,20100
2/5/1970,18200
2/6/1970,15600
2/7/1970,12700
2/8/1970,9370
2/9/1970,7080
2/10/1970,5750
2/11/1970,5710
2/12/1970,6060
2/13/1970,5540
2/14/1970,4910
2/15/1970,4260
2/16/1970,3390
2/17/1970,3020
2/18/1970,2760
2/19/1970,3040
2/20/1970,5010
2/21/1970,7400
2/22/1970,6480
2/23/1970,5890
2/24/1970,5890
2/25/1970,6400
2/26/1970,6760
2/27/1970,5400
2/28/1970,4870
3/1/1970,3840
3/2/1970,3130
3/3/1970,2760
3/4/1970,7760
3/5/1970,23100
3/6/1970,29300
3/7/1970,25300
3/8/1970,19400
3/9/1970,15100
3/10/1970,11100
3/11/1970,9060
3/12/1970,6760
3/13/1970,5430
3/14/1970,4260
3/15/1970,3270
3/16/1970,2900
3/17/1970,2440
3/18/1970,2200
3/19/1970,1950
3/20/1970,2820
3/21/1970,4380
3/22/1970,5780
3/23/1970,7360
3/24/1970,7480
3/25/1970,7000
3/26/1970,9280
3/27/1970,15300
3/28/1970,17200
3/29/1970,14200
3/30/1970,10600
3/31/1970,8200
4/1/1970,6480
4/2/1970,13100
4/3/1970,21600
4/4/1970,23900
4/5/1970,18300
4/6/1970,13900
4/7/1970,10200
4/8/1970,7840
4/9/1970,7160
4/10/1970,5850
4/11/1970,4770
4/12/1970,4030
4/13/1970,4130
4/14/1970,8970
4/15/1970,13100
4/16/1970,12900
4/17/1970,10300
4/18/1970,7480
4/19/1970,6130
4/20/1970,18700
4/21/1970,33300
4/22/1970,33200
4/23/1970,25700
4/24/1970,19100
4/25/1970,19800
4/26/1970,21800
4/27/1970,18400
4/28/1970,16700
4/29/1970,17300
4/30/1970,14100
5/1/1970,14600
5/2/1970,10200
5/3/1970,7560
5/4/1970,6130
5/5/1970,4800
5/6/1970,4060
5/7/1970,3480
5/8/1970,2930
5/9/1970,2600
5/10/1970,2330
5/11/1970,2050
5/12/1970,2150
5/13/1970,12400
5/14/1970,27400
5/15/1970,27100
5/16/1970,27900
5/17/1970,24800
5/18/1970,18200
5/19/1970,12000
5/20/1970,9510
5/21/1970,7120
5/22/1970,5220
5/23/1970,4130
5/24/1970,4450
5/25/1970,4580
5/26/1970,4740
5/27/1970,4350
5/28/1970,3810
5/29/1970,3180
5/30/1970,2600
5/31/1970,2250
6/1/1970,2100
6/2/1970,2000
6/3/1970,2180
6/4/1970,3750
6/5/1970,5120
6/6/1970,5010
6/7/1970,4910
6/8/1970,4130
6/9/1970,3160
6/10/1970,2490
6/11/1970,2150
6/12/1970,1930
6/13/1970,1800
6/14/1970,1900
6/15/1970,2130
6/16/1970,1500
6/17/1970,1280
6/18/1970,1610
6/19/1970,1610
6/20/1970,1150
6/21/1970,1450
6/22/1970,2050
6/23/1970,1500
6/24/1970,1170
6/25/1970,766
6/26/1970,814
6/27/1970,902
6/28/1970,992
6/29/1970,1480
6/30/1970,1340
7/1/1970,1130
7/2/1970,866
7/3/1970,866
7/4/1970,782
7/5/1970,544
7/6/1970,656
7/7/1970,642
7/8/1970,558
7/9/1970,586
7/10/1970,830
7/11/1970,3600
7/12/1970,4700
7/13/1970,3450
7/14/1970,2360
7/15/1970,1980
7/16/1970,1320
7/17/1970,866
7/18/1970,848
7/19/1970,1900
7/20/1970,6560
7/21/1970,6640
7/22/1970,3780
7/23/1970,2310
7/24/1970,4090
7/25/1970,3670
7/26/1970,2470
7/27/1970,1840
7/28/1970,1410
7/29/1970,2070
7/30/1970,4810
7/31/1970,5460
8/1/1970,4770
8/2/1970,3090
8/3/1970,2690
8/4/1970,2420
8/5/1970,1870
8/6/1970,1370
8/7/1970,999
8/8/1970,802
8/9/1970,698
8/10/1970,514
8/11/1970,569
8/12/1970,454
8/13/1970,403
8/14/1970,372
8/15/1970,386
8/16/1970,379
8/17/1970,313
8/18/1970,259
8/19/1970,299
8/20/1970,238
8/21/1970,197
8/22/1970,162
8/23/1970,365
8/24/1970,309
8/25/1970,269
8/26/1970,305
8/27/1970,298
8/28/1970,293
8/29/1970,216
8/30/1970,279
8/31/1970,226
9/1/1970,148
9/2/1970,169
9/3/1970,181
9/4/1970,246
9/5/1970,166
9/6/1970,153
9/7/1970,208
9/8/1970,300
9/9/1970,297
9/10/1970,375
9/11/1970,210
9/12/1970,114
9/13/1970,201
9/14/1970,295
9/15/1970,425
9/16/1970,507
9/17/1970,540
9/18/1970,744
9/19/1970,871
9/20/1970,761
9/21/1970,918
9/22/1970,709
9/23/1970,594
9/24/1970,633
9/25/1970,636
9/26/1970,1070
9/27/1970,1080
9/28/1970,949
9/29/1970,1050
9/30/1970,811
10/1/1970,685
10/2/1970,715
10/3/1970,576
10/4/1970,404
10/5/1970,339
10/6/1970,331
10/7/1970,325
10/8/1970,414
10/9/1970,342
10/10/1970,499
10/11/1970,444
10/12/1970,627
10/13/1970,801
10/14/1970,785
10/15/1970,1100
10/16/1970,2230
10/17/1970,2650
10/18/1970,1930
10/19/1970,1430
10/20/1970,1200
10/21/1970,1150
10/22/1970,944
10/23/1970,858
10/24/1970,813
10/25/1970,803
10/26/1970,828
10/27/1970,740
10/28/1970,737
10/29/1970,753
10/30/1970,760
10/31/1970,912
11/1/1970,1010
11/2/1970,942
11/3/1970,1090
11/4/1970,1020
11/5/1970,1180
11/6/1970,1190
11/7/1970,1050
11/8/1970,992
11/9/1970,920
11/10/1970,1150
11/11/1970,1030
11/12/1970,1070
11/13/1970,1110
11/14/1970,1110
11/15/1970,1230
11/16/1970,1130
11/17/1970,956
11/18/1970,992
11/19/1970,974
11/20/1970,1450
11/21/1970,1500
11/22/1970,2790
11/23/1970,2930
11/24/1970,2180
11/25/1970,1800
11/26/1970,1500
11/27/1970,1300
11/28/1970,2000
11/29/1970,4450
11/30/1970,8970
12/1/1970,10500
12/2/1970,8000
12/3/1970,6200
12/4/1970,5400
12/5/1970,5190
12/6/1970,4190
12/7/1970,3270
12/8/1970,2630
12/9/1970,2250
12/10/1970,1660
12/11/1970,1570
12/12/1970,1950
12/13/1970,3540
12/14/1970,5260
12/15/1970,4500
12/16/1970,4000
12/17/1970,3600
12/18/1970,3420
12/19/1970,4260
12/20/1970,6000
12/21/1970,5600
12/22/1970,5000
12/23/1970,4500
12/24/1970,4000
12/25/1970,3500
12/26/1970,3000
12/27/1970,2600
12/28/1970,2300
12/29/1970,2000
12/30/1970,1850
12/31/1970,1700
1/1/1971,1500
1/2/1971,1400
1/3/1971,1400
1/4/1971,1550
1/5/1971,2680
1/6/1971,3040
1/7/1971,2700
1/8/1971,2300
1/9/1971,1900
1/10/1971,1600
1/11/1971,1400
1/12/1971,1300
1/13/1971,1200
1/14/1971,1100
1/15/1971,1000
1/16/1971,900
1/17/1971,800
1/18/1971,800
1/19/1971,760
1/20/1971,740
1/21/1971,720
1/22/1971,700
1/23/1971,700
1/24/1971,700
1/25/1971,700
1/26/1971,680
1/27/1971,660
1/28/1971,640
